stichdatum;plz;geschlecht;vorname;anzahl;rang;ortbez18
2018-11-01;6003;m;Peter;171;3;Luzern
2018-11-01;6004;w;Maria;98;1;Luzern
2018-11-01;6004;w;Andrea;85;2;Luzern
2018-11-01;6004;m;Daniel;113;2;Luzern
2018-11-01;6004;m;Michael;80;5;Luzern
2018-11-01;6005;w;Ruth;165;3;Luzern/St. Niklausen LU
2018-11-01;6005;w;Margrit;148;4;Luzern/St. Niklausen LU
2018-11-01;6005;m;Daniel;245;1;Luzern/St. Niklausen LU
2018-11-01;6005;m;Thomas;224;2;Luzern/St. Niklausen LU
2018-11-01;6005;m;Peter;220;3;Luzern/St. Niklausen LU
2018-11-01;6006;w;Margrit;145;2;Luzern
2018-11-01;6010;m;Josef;247;2;Pilatus Kulm/Kriens
2018-11-01;6010;m;Thomas;192;5;Pilatus Kulm/Kriens
2018-11-01;6012;w;Andrea;28;2;Obernau
2018-11-01;6012;m;Josef;34;4;Obernau
2018-11-01;6013;m;Hans;7;1;Eigenthal
2018-11-01;6014;w;Ruth;44;5;Luzern
2018-11-01;6014;m;Josef;84;2;Luzern
2018-11-01;6015;m;Stefan;52;3;Luzern
2018-11-01;6016;w;Anna;13;1;Hellbühl
2018-11-01;6016;w;Margrit;13;1;Hellbühl
2018-11-01;6016;w;Ruth;11;5;Hellbühl
2018-11-01;6016;m;Martin;16;5;Hellbühl
2018-11-01;6018;m;Franz;46;2;Buttisholz
2018-11-01;6019;m;Josef;9;1;Sigigen
2018-11-01;6019;m;Roland;6;4;Sigigen
2018-11-01;6020;w;Maria;367;1;Emmenbrücke
2018-11-01;6020;w;Claudia;136;2;Emmenbrücke
2018-11-01;6020;m;Josef;225;1;Emmenbrücke
2018-11-01;6022;w;Monika;29;3;Grosswangen
2018-11-01;6022;m;Franz;38;2;Grosswangen
2018-11-01;6023;w;Rita;55;5;Rothenburg
2018-11-01;6024;w;Andrea;18;2;Hildisrieden
2018-11-01;6025;w;Sandra;17;1;Neudorf
2018-11-01;6025;m;Thomas;18;1;Neudorf
2018-11-01;6026;w;Maria;22;4;Rain
2018-11-01;6027;w;Claudia;13;3;Römerswil LU
2018-11-01;6028;m;n/a;5;4;Herlisberg
2018-11-01;6030;w;Andrea;77;4;Ebikon
2018-11-01;6030;m;Stefan;106;4;Ebikon
2018-11-01;6032;w;Maria;92;1;Emmen
2018-11-01;6032;w;Sandra;39;3;Emmen
2018-11-01;6033;w;Andrea;44;1;Buchrain
2018-11-01;6033;m;Peter;64;1;Buchrain
2018-11-01;6034;w;Maria;23;2;Inwil
2018-11-01;6035;w;Sandra;6;2;Perlen
2018-11-01;6035;m;n/a;4;5;Perlen
2018-11-01;6036;w;Nicole;14;1;Dierikon
2018-11-01;6037;m;Josef;39;4;Root
2018-11-01;6038;w;Andrea;19;2;Gisikon/Honau
2018-11-01;6038;w;Nicole;16;4;Gisikon/Honau
2018-11-01;6038;w;Daniela;16;4;Gisikon/Honau
2018-11-01;6038;m;Franz;21;2;Gisikon/Honau
2018-11-01;6042;w;Claudia;13;1;Dietwil
2018-11-01;6042;w;Corinne;10;4;Dietwil
2018-11-01;6042;m;Marco;20;4;Dietwil
2018-11-01;6043;w;Ursula;41;2;Adligenswil
2018-11-01;6043;m;Josef;53;5;Adligenswil
2018-11-01;6044;m;Josef;31;2;Udligenswil
2018-11-01;6047;m;Josef;12;4;Kastanienbaum
2018-11-01;6047;m;Markus;11;5;Kastanienbaum
2018-11-01;6048;w;Monika;77;4;Horw
2018-11-01;6052;w;Nicole;34;4;Hergiswil NW
2018-11-01;6053;w;Heidi;6;3;Alpnachstad
2018-11-01;6062;w;Ruth;12;5;Wilen (Sarnen)
2018-11-01;6063;w;Andrea;10;3;Stalden (Sarnen)
2018-11-01;6064;w;Monika;62;1;Kerns
2018-11-01;6145;w;Esther;7;1;Fischbach LU
2018-11-01;6145;m;Anton;14;1;Fischbach LU
2018-11-01;6145;m;Hans;11;4;Fischbach LU
2018-11-01;6145;m;Thomas;9;5;Fischbach LU
2018-11-01;6146;m;Josef;18;1;Grossdietwil
2018-11-01;6147;w;Rita;11;2;Altbüron
2018-11-01;6147;w;Lisbeth;8;5;Altbüron
2018-11-01;6147;m;Anton;12;4;Altbüron
2018-11-01;6153;w;Margrit;9;3;Ufhusen
2018-11-01;6153;w;Josy;8;5;Ufhusen
2018-11-01;6153;m;Hansjörg;10;4;Ufhusen
2018-11-01;6154;w;Rita;7;1;Hofstatt
2018-11-01;6154;w;Yvonne;6;2;Hofstatt
2018-11-01;6154;m;Beat;7;4;Hofstatt
2018-11-01;6156;w;Ursula;10;2;Luthern/Luthern Bad
2018-11-01;6156;w;Martina;8;3;Luthern/Luthern Bad
2018-11-01;6156;w;Daniela;8;3;Luthern/Luthern Bad
2018-11-01;6156;m;Josef;26;1;Luthern/Luthern Bad
2018-11-01;6162;w;Maria;29;1;Entlebuch/Finsterwald LU/Rengg
2018-11-01;6166;w;Karin;19;2;Hasle LU
2018-11-01;6166;m;Hans;23;3;Hasle LU
2018-11-01;6170;w;Martha;36;2;Schüpfheim
2018-11-01;6174;w;Daniela;10;1;Sörenberg
2018-11-01;6182;w;Andrea;25;1;Escholzmatt
2018-11-01;6182;w;Monika;24;2;Escholzmatt
2018-11-01;6182;m;Hans;45;3;Escholzmatt
2018-11-01;6182;m;Peter;36;5;Escholzmatt
2018-11-01;6192;w;Karin;6;2;Wiggen
2018-11-01;6192;w;n/a;5;3;Wiggen
2018-11-01;6192;m;Fritz;7;5;Wiggen
2018-11-01;6196;w;Marie;13;2;Marbach LU
2018-11-01;5242;m;Martin;52;4;Birr/Lupfig
2018-11-01;5243;w;Claudia;9;3;Mülligen
2018-11-01;5243;w;Susanne;7;5;Mülligen
2018-11-01;5243;m;Hans;13;4;Mülligen
2018-11-01;5244;w;Claudia;8;1;Birrhard
2018-11-01;5245;m;Peter;8;1;Habsburg
2018-11-01;5245;m;Markus;7;3;Habsburg
2018-11-01;5246;w;Margrit;8;1;Scherz
2018-11-01;5246;w;Andrea;7;2;Scherz
2018-11-01;5246;m;Martin;7;5;Scherz
2018-11-01;5272;w;Susanne;6;5;Gansingen
2018-11-01;5272;m;Martin;18;1;Gansingen
2018-11-01;5273;m;n/a;4;3;Oberhofen AG
2018-11-01;5274;m;Peter;9;1;Mettau
2018-11-01;5276;w;Maria;6;1;Wil AG
2018-11-01;5277;m;Hans;7;1;Hottwil
2018-11-01;5277;m;n/a;5;2;Hottwil
2018-11-01;5304;m;Peter;24;3;Endingen
2018-11-01;5305;w;Andrea;7;1;Unterendingen
2018-11-01;5306;m;Michael;15;1;Tegerfelden
2018-11-01;5306;m;Daniel;13;2;Tegerfelden
2018-11-01;5314;w;Maria;44;1;Kleindöttingen
2018-11-01;5314;w;Claudia;20;3;Kleindöttingen
2018-11-01;5316;w;Monika;18;1;Leuggern
2018-11-01;5316;w;Anna;13;3;Leuggern
2018-11-01;5316;w;Ruth;12;4;Leuggern
2018-11-01;5316;m;Markus;21;2;Leuggern
2018-11-01;5318;w;n/a;3;5;Mandach
2018-11-01;5322;w;Elisabeth;11;4;Koblenz
2018-11-01;5323;w;Maria;7;1;Rietheim
2018-11-01;5323;m;Peter;9;2;Rietheim
2018-11-01;5323;m;Andreas;7;3;Rietheim
2018-11-01;5324;w;Andrea;10;1;Full-Reuenthal
2018-11-01;5324;m;Daniel;15;1;Full-Reuenthal
2018-11-01;5324;m;Martin;9;4;Full-Reuenthal
2018-11-01;5324;m;Josef;9;4;Full-Reuenthal
2018-11-01;5325;w;Verena;12;1;Leibstadt
2018-11-01;5326;m;Michael;9;2;Schwaderloch
2018-11-01;5330;w;Ruth;28;3;Bad Zurzach
2018-11-01;5332;w;Manuela;6;3;Rekingen AG
2018-11-01;5333;m;n/a;5;1;Baldingen
2018-11-01;5334;w;n/a;2;3;Böbikon
2018-11-01;5334;m;n/a;4;2;Böbikon
2018-11-01;5405;w;Sandra;21;4;Dättwil AG
2018-11-01;5405;m;Christian;32;4;Dättwil AG
2018-11-01;5405;m;Andreas;31;5;Dättwil AG
2018-11-01;5408;w;Andrea;31;1;Ennetbaden
2018-11-01;5408;w;Sandra;23;4;Ennetbaden
2018-11-01;5408;m;Peter;38;3;Ennetbaden
2018-11-01;5408;m;Andreas;33;5;Ennetbaden
2018-11-01;5412;w;Maria;56;1;Gebenstorf/Vogelsang AG
2018-11-01;2300;m;Antonio;250;3;La Chaux-de-Fonds/La Cibourg
2018-11-01;2316;m;Thomas;9;5;Petit-Martel/Ponts-de-Martel
2018-11-01;2325;w;n/a;3;1;Les Planchettes
2018-11-01;2336;w;Amélie;8;5;Les Bois
2018-11-01;2336;w;Marianne;8;5;Les Bois
2018-11-01;2336;m;Sébastien;12;2;Les Bois
2018-11-01;2336;m;Daniel;9;3;Les Bois
2018-11-01;2338;w;Valérie;6;1;Les Emibois/Muriaux
2018-11-01;2338;m;n/a;5;2;Les Emibois/Muriaux
2018-11-01;2340;w;Emilie;16;2;Le Noirmont
2018-11-01;2340;w;Patricia;16;2;Le Noirmont
2018-11-01;2340;m;Jean;13;4;Le Noirmont
2018-11-01;2345;w;Maria;14;1;Les Breuleux/Le Cerneux-Veusil/Chaux-des-Breuleux
2018-11-01;2345;m;Pierre;21;1;Les Breuleux/Le Cerneux-Veusil/Chaux-des-Breuleux
2018-11-01;2350;w;Françoise;17;3;Saignelégier
2018-11-01;2350;w;Catherine;16;5;Saignelégier
2018-11-01;2354;w;n/a;2;2;Goumois
2018-11-01;2354;m;n/a;2;3;Goumois
2018-11-01;2360;w;n/a;3;1;Le Bémont JU
2018-11-01;2362;m;Philippe;7;3;Montfaucon/Montfavergier
2018-11-01;2362;m;Daniel;6;5;Montfaucon/Montfavergier
2018-11-01;2362;m;Alain;6;5;Montfaucon/Montfavergier
2018-11-01;2362;m;Pierre;6;5;Montfaucon/Montfavergier
2018-11-01;2363;w;n/a;3;1;Les Enfers
2018-11-01;2363;m;n/a;3;1;Les Enfers
2018-11-01;2400;w;Maria;207;1;Le Locle/Le Prévoux
2018-11-01;2405;w;Emilie;10;2;La Chaux-du-Milieu
2018-11-01;2406;w;Anne;6;3;Les Taillères/La Brévine/Le Brouillet/La Châtagne
2018-11-01;2406;m;Nicolas;7;5;Les Taillères/La Brévine/Le Brouillet/La Châtagne
2018-11-01;2414;w;n/a;4;3;Cerneux-Péquignot
2018-11-01;2416;w;Marie;8;3;Les Brenets
2018-11-01;2502;w;Barbara;104;2;Biel/Bienne
2018-11-01;2502;w;Ursula;100;4;Biel/Bienne
2018-11-01;2502;m;Michael;117;3;Biel/Bienne
2018-11-01;2502;m;Marc;113;5;Biel/Bienne
2018-11-01;2504;w;Ruth;87;2;Biel/Bienne
2018-11-01;2505;w;Ursula;13;1;Biel/Bienne
2018-11-01;2505;w;Christine;8;2;Biel/Bienne
2018-11-01;2505;w;Barbara;6;5;Biel/Bienne
2018-11-01;2505;m;Daniel;10;4;Biel/Bienne
2018-11-01;2512;w;n/a;4;2;Tüscherz-Alfermée
2018-11-01;2513;m;Hans;14;1;Twann
2018-11-01;2513;m;Peter;13;2;Twann
2018-11-01;2513;m;Thomas;10;5;Twann
2018-11-01;2514;w;n/a;4;4;Ligerz
2018-11-01;2514;m;Michael;10;1;Ligerz
2018-11-01;2514;m;René;6;3;Ligerz
2018-11-01;2515;w;Monique;6;3;Prêles
2018-11-01;2515;m;Daniel;15;1;Prêles
2018-11-01;2515;m;Pascal;6;5;Prêles
2018-11-01;2516;m;Philippe;6;4;Lamboing
2018-11-01;2516;m;Jean-Pierre;6;4;Lamboing
2018-11-01;2517;m;n/a;5;2;Diesse
2018-11-01;2518;w;Céline;8;1;Nods
2018-11-01;2518;w;n/a;5;5;Nods
2018-11-01;2523;w;Céline;6;4;Lignières
2018-11-01;2525;m;Philippe;43;2;Le Landeron
2018-11-01;2532;w;Margrit;6;5;Magglingen/Macolin
2018-11-01;2532;m;Pierre;9;1;Magglingen/Macolin
2018-11-01;2532;m;Thomas;7;3;Magglingen/Macolin
2018-11-01;2532;m;Christian;6;5;Magglingen/Macolin
2018-11-01;2532;m;Markus;6;5;Magglingen/Macolin
2018-11-01;2533;w;Nathalie;16;2;Evilard
2018-11-01;2533;w;Susanne;13;4;Evilard
2018-11-01;2533;m;Martin;14;3;Evilard
2018-11-01;2533;m;Claude;14;3;Evilard
2018-11-01;2534;m;Nicolas;10;3;Les Prés-d'Orvin/Orvin
2018-11-01;2536;w;n/a;3;4;Plagne
2018-11-01;2537;m;n/a;3;2;Vauffelin
2018-11-01;2542;m;Markus;31;3;Pieterlen
2018-11-01;2543;w;Heidi;32;3;Lengnau BE
2018-11-01;2543;m;Peter;61;1;Lengnau BE
2018-11-01;2543;m;Thomas;44;4;Lengnau BE
2018-11-01;2544;w;Ursula;43;1;Bettlach
2018-11-01;2544;w;Monika;39;2;Bettlach
2018-11-01;2544;m;Peter;69;1;Bettlach
2018-11-01;2544;m;Thomas;60;2;Bettlach
2018-11-01;2545;w;Ursula;26;2;Selzach
2018-11-01;2545;w;Silvia;23;4;Selzach
2018-11-01;2545;m;Andreas;39;3;Selzach
2018-11-01;2545;m;Stefan;35;4;Selzach
2018-11-01;2553;m;Peter;34;1;Safnern
2018-11-01;2554;w;Ruth;10;4;Meinisberg
2018-11-01;2555;w;Maria;31;2;Brügg BE
2018-11-01;2555;w;Barbara;27;5;Brügg BE
2018-11-01;2555;m;Martin;33;4;Brügg BE
2018-11-01;2556;m;Peter;18;2;Scheuren/Schwadernau
2018-11-01;2556;m;Michael;11;5;Scheuren/Schwadernau
2018-11-01;2557;w;Monika;25;1;Studen BE
2018-11-01;2557;w;Ursula;24;2;Studen BE
2018-11-01;2558;w;Karin;14;5;Aegerten
2018-11-01;2560;w;Maria;50;1;Nidau
2018-11-01;2560;w;Ruth;48;2;Nidau
2018-11-01;2560;m;Thomas;48;3;Nidau
2018-11-01;2562;m;Peter;48;1;Port
2018-11-01;2563;w;Nicole;25;4;Ipsach
2018-11-01;2563;w;Christine;25;4;Ipsach
2018-11-01;2563;m;Peter;50;1;Ipsach
2018-11-01;2563;m;Hans;41;3;Ipsach
2018-11-01;2563;m;Marc;39;4;Ipsach
2018-11-01;2564;w;Nicole;13;1;Bellmund
2018-11-01;2564;w;Monika;10;5;Bellmund
2018-11-01;2564;w;Andrea;10;5;Bellmund
2018-11-01;2564;m;Beat;16;3;Bellmund
2018-11-01;2572;w;Elisabeth;30;1;Sutz/Mörigen
2018-11-01;2572;m;Daniel;38;1;Sutz/Mörigen
2018-11-01;2575;w;Ursula;35;1;Täuffelen/Hagneck/Gerolfingen
2018-11-01;2576;w;Ursula;8;2;Lüscherz
2018-11-01;2576;m;Christian;8;3;Lüscherz
2018-11-01;2577;w;Heidi;9;2;Siselen BE/Finsterhennen
2018-11-01;2577;w;Barbara;8;5;Siselen BE/Finsterhennen
2018-11-01;2603;w;Maria;13;1;Péry
2018-11-01;2603;m;David;8;5;Péry
2018-11-01;2604;w;n/a;5;1;La Heutte
2018-11-01;2605;m;Christophe;12;5;Sonceboz-Sombeval
2018-11-01;2606;w;Isabelle;17;1;Corgémont
2018-11-01;2606;w;Jessica;11;3;Corgémont
2018-11-01;2606;w;Catherine;10;5;Corgémont
2018-11-01;2606;m;David;11;4;Corgémont
2018-11-01;2607;w;Thérèse;6;3;Cortébert
2018-11-01;2607;w;n/a;5;5;Cortébert
2018-11-01;2607;m;Pascal;8;1;Cortébert
2018-11-01;2608;w;Maria;10;1;Mtgne-Courtelary/Courtelary
2018-11-01;2608;m;Daniel;12;2;Mtgne-Courtelary/Courtelary
2018-11-01;2608;m;Julien;9;5;Mtgne-Courtelary/Courtelary
2018-11-01;2608;m;Nicolas;9;5;Mtgne-Courtelary/Courtelary
2018-11-01;2610;w;Jacqueline;28;4;Mont-Soleil/St-Imier/Mont-Crosin/Les Pontins
2018-11-01;2610;m;David;32;4;Mont-Soleil/St-Imier/Mont-Crosin/Les Pontins
2018-11-01;2612;w;Amélie;6;1;Cormoret
2018-11-01;2613;w;Elisabeth;7;2;Villeret
2018-11-01;2613;w;Chantal;7;2;Villeret
2018-11-01;2613;m;Pierre;10;2;Villeret
2018-11-01;2615;w;Virginie;9;1;Sonvilier/Montagne-Sonvilier
2018-11-01;2615;w;Maria;6;3;Sonvilier/Montagne-Sonvilier
2018-11-01;2615;m;Christian;10;3;Sonvilier/Montagne-Sonvilier
2018-11-01;2616;w;Nicole;6;3;Renan BE/La Cibourg
2018-11-01;2710;w;Isabelle;22;4;Tavannes
2018-11-01;2710;w;Françoise;19;5;Tavannes
2018-11-01;2713;m;n/a;3;1;Bellelay
2018-11-01;2713;m;n/a;2;2;Bellelay
2018-11-01;2714;w;Sophie;7;2;Les Genevez JU/Le Prédame
2018-11-01;2714;m;Daniel;8;1;Les Genevez JU/Le Prédame
2018-11-01;2715;w;n/a;2;4;Monible/Châtelat
2018-11-01;2715;m;n/a;2;1;Monible/Châtelat
2018-11-01;2716;m;n/a;2;2;Sornetan
2018-11-01;2717;m;n/a;3;1;Fornet-Dessous/Rebévelier
2018-11-01;2718;w;Catherine;6;2;Fornet-Dessus/Lajoux JU
2018-11-01;2718;w;Céline;6;2;Fornet-Dessus/Lajoux JU
2018-11-01;2718;w;Ruth;6;2;Fornet-Dessus/Lajoux JU
2018-11-01;2720;w;Jacqueline;25;3;Tramelan/La Tanne
2018-11-01;2720;w;Nicole;20;4;Tramelan/La Tanne
2018-11-01;2722;m;Jean-Claude;8;1;Les Reussilles
2018-11-01;2732;w;Nicole;29;1;Loveresse/Saicourt/Reconvilier/Saules BE
2018-11-01;2732;w;Caroline;18;5;Loveresse/Saicourt/Reconvilier/Saules BE
2018-11-01;2732;m;Daniel;34;1;Loveresse/Saicourt/Reconvilier/Saules BE
2018-11-01;2733;m;n/a;3;5;Pontenet
2018-11-01;2735;w;Maria;44;1;Bévilard/Malleray/Champoz
2018-11-01;2735;w;Laura;25;3;Bévilard/Malleray/Champoz
2018-11-01;2735;m;Michel;30;4;Bévilard/Malleray/Champoz
2018-11-01;2736;w;n/a;4;1;Sorvilier
2018-11-01;2738;w;Isabelle;11;1;Court
2018-11-01;2738;w;Catherine;10;2;Court
2018-11-01;2738;m;Nicolas;15;3;Court
2018-11-01;2740;w;Sandra;40;4;Moutier
2018-11-01;2740;w;Ana;39;5;Moutier
2018-11-01;2742;w;Françoise;8;1;Perrefitte
2018-11-01;2742;m;Roland;6;2;Perrefitte
2018-11-01;2742;m;n/a;5;5;Perrefitte
2018-11-01;2743;m;Yannick;6;2;Eschert
2018-11-01;2743;m;n/a;5;4;Eschert
2018-11-01;2744;w;n/a;3;5;Belprahon
2018-11-01;2745;w;n/a;3;4;Grandval
2018-11-01;2745;m;n/a;5;1;Grandval
2018-11-01;2746;w;Catherine;7;2;Crémines
2018-11-01;2746;w;Ruth;6;3;Crémines
2018-11-01;2747;w;n/a;3;2;Corcelles BE/Seehof
2018-11-01;2747;m;Daniel;6;1;Corcelles BE/Seehof
2018-11-01;2748;m;n/a;3;5;Souboz/Les Ecorcheresses
2018-11-01;2762;w;n/a;4;2;Roches BE
2018-11-01;2762;m;n/a;5;1;Roches BE
2018-11-01;2762;m;n/a;4;2;Roches BE
2018-11-01;2800;w;Monique;84;5;Delémont
2018-11-01;2800;m;Michel;122;1;Delémont
2018-11-01;2802;w;Christiane;14;1;Develier
2018-11-01;2802;w;Sophie;8;5;Develier
2018-11-01;2802;w;Jocelyne;8;5;Develier
2018-11-01;2803;w;n/a;5;2;Bourrignon
2018-11-01;2805;m;n/a;5;3;Soyhières
2018-11-01;2807;m;n/a;5;1;Pleigne/Lucelle
2018-11-01;2813;m;n/a;3;1;Ederswiler
2018-11-01;2814;w;Karin;6;1;Roggenburg
2018-11-01;2822;m;Pierre;27;3;Courroux
2018-11-01;2823;w;Julie;9;1;Courcelon
2018-11-01;2823;m;Luc;6;3;Courcelon
2018-11-01;2824;w;Christine;15;4;Vicques
2018-11-01;2824;m;Claude;19;2;Vicques
2018-11-01;2824;m;André;14;5;Vicques
2018-11-01;2825;w;Marie;6;1;Courchapoix
2018-11-01;2825;w;n/a;4;5;Courchapoix
2018-11-01;2826;w;Monique;7;1;Corban
2018-11-01;2827;w;Stéphanie;7;3;Mervelier/Schelten
2018-11-01;2828;w;n/a;4;5;Montsevelier
2018-11-01;2828;m;Gérard;6;3;Montsevelier
2018-11-01;2828;m;n/a;5;4;Montsevelier
2018-11-01;2829;w;Elisabeth;8;1;Vermes
2018-11-01;2829;m;n/a;4;1;Vermes
2018-11-01;2830;w;Marie;26;1;Courrendlin/Vellerat
2018-11-01;2830;w;Nathalie;21;3;Courrendlin/Vellerat
2018-11-01;2830;m;David;19;5;Courrendlin/Vellerat
2018-11-01;2832;w;Christine;11;1;Rebeuvelier
2018-11-01;2842;w;Françoise;7;3;Rossemaison
2018-11-01;2842;w;Christine;7;3;Rossemaison
2018-11-01;2842;m;Olivier;6;5;Rossemaison
2018-11-01;2843;w;Maryline;7;2;Châtillon JU
2018-11-01;2843;w;Brigitte;6;3;Châtillon JU
2018-11-01;2843;w;n/a;4;5;Châtillon JU
2018-11-01;2852;m;Michel;19;4;Courtételle
2018-11-01;2853;m;Daniel;18;1;Courfaivre
2018-11-01;2853;m;Philippe;16;4;Courfaivre
2018-11-01;2854;w;Catherine;21;5;Bassecourt
2018-11-01;2854;m;Philippe;26;4;Bassecourt
2018-11-01;2855;w;Emilie;9;3;Glovelier
2018-11-01;2863;w;Nathalie;7;1;Undervelier
2018-11-01;2863;m;n/a;4;3;Undervelier
2018-11-01;2863;m;n/a;3;5;Undervelier
2018-11-01;2864;w;n/a;4;2;Soulce
2018-11-01;2864;w;n/a;3;4;Soulce
2018-11-01;2882;w;Elisabeth;11;1;St-Ursanne
2018-11-01;2882;w;Marguerite;10;2;St-Ursanne
2018-11-01;2882;w;Sandra;9;3;St-Ursanne
2018-11-01;2882;w;Evelyne;8;4;St-Ursanne
2018-11-01;2882;w;Gaby;8;4;St-Ursanne
2018-11-01;2882;m;Thomas;7;3;St-Ursanne
2018-11-01;2883;w;n/a;5;1;Montmelon
2018-11-01;2883;m;n/a;2;4;Montmelon
2018-11-01;2884;w;n/a;3;1;Montenol
2018-11-01;2886;m;n/a;4;1;Epiquerez
2018-11-01;2887;w;Rose;6;1;Soubey
2018-11-01;2889;m;n/a;3;3;Ocourt
2018-11-01;2900;m;Philippe;87;2;Porrentruy
2018-11-01;2900;m;Pierre;67;3;Porrentruy
2018-11-01;2902;w;Sophie;14;2;Fontenais
2018-11-01;1973;m;David;7;3;Nax
2018-11-01;1973;m;Stéphane;6;5;Nax
2018-11-01;1974;m;Christian;17;1;Arbaz
2018-11-01;1974;m;Pierre;15;2;Arbaz
2018-11-01;1974;m;Bernard;12;4;Arbaz
2018-11-01;1975;w;Fabienne;7;1;St-Séverin
2018-11-01;1975;w;Nicole;6;2;St-Séverin
2018-11-01;1975;m;Olivier;6;2;St-Séverin
2018-11-01;1976;w;Elisabeth;14;3;Aven/Daillon/Erde
2018-11-01;1978;w;Maria;17;2;Lens
2018-11-01;1978;m;Bernard;18;2;Lens
2018-11-01;1981;m;Pierre;12;3;Vex
2018-11-01;1982;w;Christiane;6;2;Euseigne
2018-11-01;1983;m;Christian;8;5;Evolène/Lanna
2018-11-01;1984;w;Marine;7;2;Les Haudères/La Tour VS
2018-11-01;1984;w;Nicole;6;4;Les Haudères/La Tour VS
2018-11-01;1984;m;Pierre;13;2;Les Haudères/La Tour VS
2018-11-01;1986;m;n/a;2;2;Arolla
2018-11-01;1987;m;Pierre;10;3;Hérémence
2018-11-01;1988;w;Monique;7;1;Les Collons/Thyon
2018-11-01;1988;w;n/a;4;4;Les Collons/Thyon
2018-11-01;1988;m;Pierre;11;1;Les Collons/Thyon
2018-11-01;1988;m;Peter;10;2;Les Collons/Thyon
2018-11-01;1991;m;Antoine;9;5;Salins/Misériez (Salins)/Turin (Salins)/Arvillard (Salins)/Pravidondaz
2018-11-01;1992;m;André;6;4;Les Agettes/Les Mayens-de-Sion/La Vernaz/Crête-à-l'Oeil
2018-11-01;1993;w;Anne;6;4;Veysonnaz/Clèbes (Nendaz)
2018-11-01;1993;w;Marie;6;4;Veysonnaz/Clèbes (Nendaz)
2018-11-01;1993;m;François;8;4;Veysonnaz/Clèbes (Nendaz)
2018-11-01;1994;w;Nicole;9;4;Aproz (Nendaz)
2018-11-01;1996;m;Michel;34;1;Fey (Nendaz)/Basse-Nendaz/Baar (Nendaz)/Beuson (Nendaz)/Saclentse/Bieudron (Nendaz)/Brignon (Nendaz)/Condémines (Nendaz
2018-11-01;1996;m;Philippe;22;3;Fey (Nendaz)/Basse-Nendaz/Baar (Nendaz)/Beuson (Nendaz)/Saclentse/Bieudron (Nendaz)/Brignon (Nendaz)/Condémines (Nendaz
2018-11-01;1997;w;Nathalie;24;2;Siviez (Nendaz)/Haute-Nendaz/Sornard (Nendaz)
2018-11-01;1997;m;Alain;25;5;Siviez (Nendaz)/Haute-Nendaz/Sornard (Nendaz)
2018-11-01;2012;m;Nicolas;15;4;Auvernier
2018-11-01;2012;m;Daniel;15;4;Auvernier
2018-11-01;2013;w;Isabelle;33;3;Colombier NE
2018-11-01;2013;m;Nicolas;43;4;Colombier NE
2018-11-01;2014;w;Catherine;11;5;Bôle
2018-11-01;2014;m;Nicolas;17;4;Bôle
2018-11-01;2015;m;Damien;9;1;Areuse
2018-11-01;2015;m;Nicolas;6;5;Areuse
2018-11-01;2016;w;Christine;24;4;Cortaillod
2018-11-01;2016;m;Daniel;42;2;Cortaillod
2018-11-01;2017;m;Michel;36;3;Boudry
2018-11-01;2017;m;Antonio;32;5;Boudry
2018-11-01;2019;w;Christine;6;4;Chambrelien/Rochefort
2018-11-01;2022;w;Maria;27;1;Bevaix
2018-11-01;2022;m;Nicolas;36;1;Bevaix
2018-11-01;2022;m;Patrick;30;5;Bevaix
2018-11-01;2023;w;Myriam;6;3;Gorgier
2018-11-01;2023;w;Sarah;6;3;Gorgier
2018-11-01;2023;w;Nicole;6;3;Gorgier
2018-11-01;2023;m;David;8;5;Gorgier
2018-11-01;2024;m;Philippe;21;4;St-Aubin-Sauges
2018-11-01;2025;w;Françoise;7;3;Chez-le-Bart
2018-11-01;2025;w;Christine;7;3;Chez-le-Bart
2018-11-01;2025;w;Claire;7;3;Chez-le-Bart
2018-11-01;2025;m;Patrick;8;5;Chez-le-Bart
2018-11-01;2027;w;Chantal;6;1;Montalchez/Fresens
2018-11-01;2027;w;n/a;5;4;Montalchez/Fresens
2018-11-01;2027;w;n/a;4;5;Montalchez/Fresens
2018-11-01;2034;m;Michel;38;5;Peseux
2018-11-01;2035;w;Christine;20;2;Corcelles NE
2018-11-01;2035;w;Marie;20;2;Corcelles NE
2018-11-01;2035;m;Nicolas;21;5;Corcelles NE
2018-11-01;2036;w;Nathalie;15;1;Cormondrèche
2018-11-01;2036;w;Catherine;13;3;Cormondrèche
2018-11-01;2036;m;Michel;20;2;Cormondrèche
2018-11-01;2036;m;Daniel;20;2;Cormondrèche
2018-11-01;2037;m;Marc;9;4;Montmollin/Montezillon
2018-11-01;2037;m;Claude;9;4;Montmollin/Montezillon
2018-11-01;2042;w;n/a;5;2;Valangin
2018-11-01;2043;w;Camille;7;3;Boudevilliers
2018-11-01;2046;w;Nathalie;11;1;Fontaines NE
2018-11-01;2046;m;Michel;10;3;Fontaines NE
2018-11-01;2052;w;Martine;12;3;Fontainemelon/La Vue-des-Alpes
2018-11-01;2052;w;Céline;11;5;Fontainemelon/La Vue-des-Alpes
2018-11-01;2052;m;Christian;12;5;Fontainemelon/La Vue-des-Alpes
2018-11-01;2054;w;Catherine;11;5;Chézard-St-Martin/Les Vieux-Prés
